approach,mean_f1,mean_mcc,mean_pr_auc,mean_precision,mean_recall,mean_roc_auc,metrics,name,std_f1,std_mcc,std_pr_auc,std_precision,std_recall,std_roc_auc
RF,0.139126559711765,0.053092237682353,0.334193615535294,0.101307189541176,0.294117647058824,0.495801237152941,delta,openstack/openstack-ansible-os_neutron,0.190002231702192,0.22461988453083,0.247058747114964,0.150853147506335,0.397603112782229,0.229567404752455
RF,0.776330532211765,0.768561544764706,0.851391598947059,0.784313725494118,0.829411764705882,0.966619981317647,ico-process,openstack/openstack-ansible-os_neutron,0.261613028247525,0.264076635572557,0.149414982030932,0.304849153740594,0.283977784963791,0.072995231179181
RF,0.116993464052941,0.084199422758824,0.529178211541177,0.091666666664706,0.205882352941176,0.545634405717647,delta-process,openstack/openstack-ansible-os_neutron,0.224231115857554,0.208024010142549,0.158850053850654,0.185311299650506,0.356143559950363,0.188878019508952
RF,0.911111111113333,0.905156684613333,0.961111111113333,0.9,0.933333333333333,0.958333333333333,ico-delta,CSCfi/ansible-role-cuda,0.266269545570474,0.273038979143258,0.103828817189743,0.280305955290694,0.258198889747161,0.161374306091976
RF,0.911111111113333,0.905156684613333,0.961111111113333,0.9,0.933333333333333,0.95,ico,CSCfi/ansible-role-cuda,0.266269545570474,0.273038979143258,0.103828817189743,0.280305955290694,0.258198889747161,0.193649167310371
RF,0.11555555556,0.053274813246667,0.627777777786667,0.116666666666667,0.166666666666667,0.574999999993333,process,CSCfi/ansible-role-cuda,0.246198612138666,0.226548327412763,0.150616019019002,0.281365716935569,0.361873432227873,0.23633276244029
RF,0,0,0.602777777793333,0,0,0.522222222233333,delta,CSCfi/ansible-role-cuda,0,0,0.168049816253605,0,0,0.248440905650678
RF,0.888888888893333,0.88065372008,0.95,0.9,0.9,0.991666666666667,ico-process,CSCfi/ansible-role-cuda,0.272165526972021,0.280314709993399,0.108195883496349,0.280305955290694,0.280305955290694,0.032274861218395
RF,0.11555555556,0.05843149786,0.630555555566667,0.116666666666667,0.166666666666667,0.57916666666,delta-process,CSCfi/ansible-role-cuda,0.246198612138666,0.238032237501435,0.150944995062631,0.281365716935569,0.361873432227873,0.249279716350269
RF,0.82063492062,0.75798092644,0.88636363636,0.86,0.84,0.93666666666,ico-delta,florianutz/Ubuntu1804-CIS,0.065770143416314,0.079904413715664,0.011017454219526,0.129421791055448,0.219089023002066,0.062527771608125
RF,0.87063492062,0.8238168478,0.90818181818,0.86,0.92,0.945,ico,florianutz/Ubuntu1804-CIS,0.089422294130169,0.117093223576916,0.052435517267906,0.129421791055448,0.178885438199983,0.054518090776773
RF,0.4476190476,0.18283712934,0.65948051948,0.61714285714,0.52,0.54857142858,process,florianutz/Ubuntu1804-CIS,0.108326792067299,0.369428097293286,0.127706581556196,0.352599674722783,0.317630113330655,0.187837753249858
RF,0.2,-0.0739370253,0.4190909091,0.16666666666,0.25333333334,0.27976190474,delta,florianutz/Ubuntu1804-CIS,0.278479838419449,0.333648628457262,0.312274895983144,0.235702260389623,0.347690794954048,0.307744427492832
RF,0.87063492062,0.8238168478,0.90818181818,0.86,0.92,0.95333333334,ico-process,florianutz/Ubuntu1804-CIS,0.089422294130169,0.117093223576916,0.052435517267906,0.129421791055448,0.178885438199983,0.04314059700818
RF,0.38095238094,0.30188818266,0.70393939394,0.61333333334,0.34,0.6761904762,delta-process,florianutz/Ubuntu1804-CIS,0.230227138160263,0.192255930915213,0.080670969537492,0.425310344207354,0.258628863227685,0.137733001911138
RF,0.971014492756522,0.968653874017391,0.978260869565217,0.956521739130435,1,1,ico-delta,ansible-community/molecule,0.096034688497073,0.104177930957598,0.072026016380008,0.144052032760015,0,0
RF,0.971014492756522,0.968653874017391,0.978260869565217,0.956521739130435,1,1,ico,ansible-community/molecule,0.096034688497073,0.104177930957598,0.072026016380008,0.144052032760015,0,0
RF,0.244965179747826,0.21738251643913,0.602717391304348,0.221739130434783,0.347826086956522,0.644151138713043,process,ansible-community/molecule,0.394792946027676,0.405538800445351,0.248320141173304,0.385417089519463,0.486984753557674,0.314501685303464
RF,0.340062111804348,0.328598995082609,0.656547619043478,0.303312629404348,0.478260869565217,0.707556935813043,delta,ansible-community/molecule,0.421001356196349,0.420753356064848,0.231335801580323,0.410653417365279,0.510753918455249,0.274614629703653
RF,0.956521739134783,0.953638816221739,0.967391304347826,0.934782608695652,1,1,ico-process,ansible-community/molecule,0.114783407180219,0.122696051196855,0.086087555393773,0.172175110787545,0,0
RF,0.3391680783,0.320923043821739,0.656340579708696,0.302898550726087,0.478260869565217,0.686162870943478,delta-process,ansible-community/molecule,0.421756623382503,0.42271810931601,0.231526655305694,0.411073126709156,0.510753918455249,0.318834761513167
RF,0.775419874640084,0.771359106783966,0.820722600333333,0.66936742348692,0.9710317460327,0.978723044355063,ico-delta,PGBlitz/PGBlitz.com,0.1528591507286,0.143759854227414,0.114021979253257,0.188990660601761,0.105175788037973,0.052074304269964
RF,0.76573952301962,0.772626422118776,0.829973852420042,0.942053445851266,0.673724131003586,0.988199173012658,ico,PGBlitz/PGBlitz.com,0.191411640185191,0.17969393659831,0.124347467130978,0.181082416026296,0.22656212057567,0.02970420168053
RF,0.078269013153798,-0.001105915413291,0.497256113246625,0.051316460009705,0.470845891098945,0.496446752007595,process,PGBlitz/PGBlitz.com,0.130213317065427,0.091848025190696,0.152964621892915,0.108597924041595,0.488587712990198,0.072081873688983
RF,0.051401641444304,0.006715905962658,0.387384698197257,0.044422080978692,0.10496282901308,0.501313858345781,delta,PGBlitz/PGBlitz.com,0.14558453820482,0.090845901235472,0.253173719010013,0.139296056892482,0.286631648869181,0.057251719999896
RF,0.72461569138903,0.732998053105063,0.800146253972785,0.893142377025105,0.650753465944304,0.943212620437764,ico-process,PGBlitz/PGBlitz.com,0.237688274396723,0.225612891166985,0.166694934204881,0.249591637130102,0.258886920514208,0.102125678052537
RF,0.005248972861181,0.003041608647468,0.489411680117722,0.009926430812447,0.004395218002532,0.494348048737131,delta-process,PGBlitz/PGBlitz.com,0.046082022958022,0.053432566571015,0.172532058264042,0.09397265112618,0.036286030142138,0.071116688549064
RF,0.857179930805882,0.847823711747059,0.880664433605882,0.824781427723529,0.924696545288235,0.9781324199,ico-delta,wazuh/wazuh-ansible,0.123277173212905,0.127118094162601,0.101128464633597,0.183302340248462,0.110820155594582,0.040716622926724
RF,0.845415691894118,0.840995895576471,0.876141097458823,0.807189542482353,0.934570494864706,0.977827968147059,ico,wazuh/wazuh-ansible,0.123734303292298,0.11843010598972,0.094217732605855,0.203067854795315,0.100629659189749,0.03346962049016
RF,0.057486631011765,0.04873352402353,0.411189933370588,0.127450980394118,0.055555555552941,0.576562524364706,process,wazuh/wazuh-ansible,0.130091961030951,0.156325066975626,0.245789101991353,0.330873275111741,0.136082763484552,0.157555977138237
RF,0.161662270823529,0.135051945223529,0.386671006694118,0.262605042017647,0.126984126988235,0.479991831382353,delta,wazuh/wazuh-ansible,0.183826855951652,0.176222456148308,0.199411574956693,0.282329610569646,0.151490401586637,0.164321202124785
RF,0.828662053064706,0.821598167847059,0.861830000058824,0.795736779564706,0.914402427641176,0.977993271776471,ico-process,wazuh/wazuh-ansible,0.12484035817435,0.123400760796212,0.092546640168935,0.183460223414515,0.143932499465627,0.03129185093012
RF,0.105681246858824,0.093559610452941,0.4412274612,0.215686274511765,0.091479925305882,0.592693260776471,delta-process,wazuh/wazuh-ansible,0.13851220819533,0.138375810650616,0.170524639262598,0.310491914160988,0.143097936781156,0.140718098944735
RF,0.6854880352,0.666837792852381,0.749221307628571,0.704906204904762,0.758673469385714,0.931600564138095,ico-delta,roots/trellis,0.245424291198609,0.254626674112459,0.202371978518362,0.287137364530294,0.26013338819805,0.085877288627379
RF,0.753284396766667,0.738026338642857,0.805655115552381,0.785714285714286,0.794160997738095,0.927218626552381,ico,roots/trellis,0.230861579275985,0.239869797683671,0.183630657615549,0.265500212449685,0.234822116521617,0.099381084451321
RF,0.125976819842857,-0.005748843490476,0.417876893495238,0.088624429290476,0.403287981857143,0.482829487157143,process,roots/trellis,0.142606344224407,0.105134232018232,0.169834246183504,0.111179504973243,0.38829127110572,0.101755203925281
RF,0.05959771222381,0.022518292876191,0.346590664033333,0.110884353742857,0.059353741495238,0.488400267533333,delta,roots/trellis,0.08799055407905,0.074439670470152,0.228496367597715,0.230513293239674,0.099532841432079,0.133759891778872
RF,0.67115814942381,0.647224459480952,0.738801413471429,0.758974358980952,0.6683106576,0.905286591766667,ico-process,roots/trellis,0.239393722548365,0.26003781052697,0.201147587045415,0.262605220689674,0.272687264336397,0.094298941703328
RF,0.03192918192381,0.011819683809524,0.416626428647619,0.086243386242857,0.025226757371429,0.491929008571429,delta-process,roots/trellis,0.070822054740043,0.066926884496652,0.216494801964038,0.239389778805043,0.056088511012955,0.111529486989692
RF,0.900000000006452,0.868382500587097,0.931989247306452,0.897849462367742,0.940860215054839,0.988709677419355,ico-delta,evrardjp/ansible-keepalived,0.155634900389055,0.206127444541969,0.11308176275218,0.195682184479701,0.158396987768574,0.047801111248162
RF,0.906451612909678,0.877830668935484,0.937365591393548,0.90860215053871,0.940860215054839,0.987365591396774,ico,evrardjp/ansible-keepalived,0.155496660627606,0.20519922886881,0.112193429364896,0.191672510428446,0.158396987768574,0.040188846332259
RF,0.118279569893548,0.060120045219355,0.6655529954,0.134408602151613,0.134408602151613,0.561827956993548,process,evrardjp/ansible-keepalived,0.258605764552042,0.238855890740518,0.137770532143953,0.316723254708061,0.296333629669107,0.186115557912253
RF,0.498105478745161,0.147216466448387,0.65867895546129,0.357680491545161,0.903225806451613,0.524731182793548,delta,evrardjp/ansible-keepalived,0.190015942790574,0.252108295724704,0.145772563804946,0.163785423752592,0.271396230590063,0.188457233962346
RF,0.89569892473871,0.864196806651613,0.933333333329032,0.90860215053871,0.924731182796774,0.995967741935484,ico-process,evrardjp/ansible-keepalived,0.160264118910183,0.210776539080218,0.112113533731065,0.191672510428446,0.176586510522042,0.022450662753347
RF,0.124731182796774,0.048678092367742,0.644047619058065,0.145161290322581,0.134408602151613,0.536290322580645,delta-process,evrardjp/ansible-keepalived,0.27795120034809,0.304967476638764,0.194673496450435,0.340184959178993,0.296333629669107,0.181828398795158
RF,0.68338744589,0.68827526977,0.71960765823,0.730357142865,0.69642857143,0.93307230432,ico-delta,redhat-cop/casl-ansible,0.261144122105749,0.269374237787391,0.26363693162071,0.307402481047787,0.30943945254842,0.095945800998192
RF,0.72148268398,0.72914391912,0.76009569913,0.76458333334,0.74523809524,0.95507267431,ico,redhat-cop/casl-ansible,0.246251291953488,0.246371207001496,0.235672530692538,0.278123870652441,0.29588214979945,0.075755402092006
RF,0,-0.00079007577,0.492857813335,0,0,0.467186719505,process,redhat-cop/casl-ansible,0,0.003533326258191,0.11412934043885,0,0,0.185778320375946
RF,0.01528707614,-0.013932772315,0.46058664097,0.00820500083,0.135714285715,0.4226464902,delta,redhat-cop/casl-ansible,0.039204542816535,0.075372899631252,0.153234246928165,0.021218374755249,0.335750278027114,0.18788933524101
RF,0.58509018759,0.59777089726,0.66658290996,0.660714285715,0.60625,0.94283040164,ico-process,redhat-cop/casl-ansible,0.314138525783428,0.318690917370463,0.279315042757048,0.36385710366419,0.371677282222367,0.083835346122011
RF,0,0,0.517857813335,0,0,0.4768191827,delta-process,redhat-cop/casl-ansible,0,0,0.012805875082883,0,0,0.184981233070926
RF,0.866666666666667,0.8618754422,0.876122974966667,0.815476190466666,0.933333333333333,0.9956521739,ico-delta,ansible/workshops,0.176383420712442,0.181935147023075,0.16344986937767,0.220398911701219,0.115470053837925,0.007530655707674
RF,0.886868686866666,0.881413422733333,0.891995990833333,0.847222222233333,0.933333333333333,0.9963768116,ico,ansible/workshops,0.142176875210866,0.148871218522077,0.136565355304595,0.168393828495771,0.115470053837925,0.006275546394194
RF,0.049122807033333,0.017766726366667,0.5345298005,0.0265151515,0.333333333333333,0.4783308976,process,ansible/workshops,0.085083197592135,0.03077287275124,0.007632572870046,0.045925589568386,0.577350269189626,0.041683056320008
RF,0,0,0.354744911466667,0,0,0.298171152533333,delta,ansible/workshops,0,0,0.307283602992583,0,0,0.266193342020402
RF,0.7777777778,0.770092709033333,0.797629186133333,0.790476190466667,0.790476190466667,0.993015467066667,ico-process,ansible/workshops,0.19245008971063,0.199106433496324,0.175346909665551,0.214444385713596,0.214444385713596,0.006061521277391
RF,0.049122807033333,0.017766726366667,0.5345298005,0.0265151515,0.333333333333333,0.476156984566667,delta-process,ansible/workshops,0.085083197592135,0.03077287275124,0.007632572870046,0.045925589568386,0.577350269189626,0.045118349440817
RF,0.939524275009677,0.935645471345161,0.948945409435484,0.925960061441935,0.96666666666129,0.990441755319355,ico-delta,oVirt/ovirt-ansible-hosted-engine-setup,0.098286078243095,0.103366486607972,0.08286558652819,0.142511957089519,0.069388866659546,0.031021701859055
RF,0.943669950122581,0.939546642887097,0.952184016706452,0.927956989245161,0.972043010748387,0.993006108525806,ico,oVirt/ovirt-ansible-hosted-engine-setup,0.100948022448395,0.107845927758461,0.084858947207862,0.143009135733617,0.065033765708565,0.016793574195481
RF,0.044239631335484,0.04928906296129,0.490247102141935,0.129032258064516,0.026881720432258,0.515398929358065,process,oVirt/ovirt-ansible-hosted-engine-setup,0.118686395135028,0.150857115740322,0.18130065083042,0.340777100548239,0.072607190158743,0.089465036395821
RF,0.0404040404,0.019183582496774,0.380202397741935,0.072043010751613,0.030645161290323,0.469090902216129,delta,oVirt/ovirt-ansible-hosted-engine-setup,0.108509486873964,0.113975443695957,0.229346878112167,0.212933092288479,0.084118168004297,0.113775483771868
RF,0.928771586835484,0.9290248004,0.947562920954839,0.939784946235484,0.947311827951613,0.991579660158064,ico-process,oVirt/ovirt-ansible-hosted-engine-setup,0.138952815648395,0.127032327608532,0.087391232604489,0.126906017961938,0.151968367460318,0.02557463198538
RF,0,-0.006134236977419,0.478494965387097,0,0,0.521168213522581,delta-process,oVirt/ovirt-ansible-hosted-engine-setup,0,0.017089030685637,0.172657036417795,0,0,0.089446603644345
RF,1,1,1,1,1,1,ico-delta,cloudalchemy/ansible-blackbox-exporter,0,0,0,0,0,0
RF,1,1,1,1,1,1,ico,cloudalchemy/ansible-blackbox-exporter,0,0,0,0,0,0
RF,0.282051282053846,0.038461538461539,0.666666666696154,0.205128205115385,0.5,0.451923076923077,process,cloudalchemy/ansible-blackbox-exporter,0.304664590693707,0.313785816221095,0.122474487133716,0.246340741007942,0.509901951359278,0.274036774623688
RF,0.416666666669231,-0.057692307692308,0.583333333361539,0.29487179485,0.769230769230769,0.442307692307692,delta,cloudalchemy/ansible-blackbox-exporter,0.254950975682254,0.431900985803994,0.235702260394573,0.212434001813414,0.42966892442366,0.267466748472519
RF,1,1,1,1,1,1,ico-process,cloudalchemy/ansible-blackbox-exporter,0,0,0,0,0,0
RF,0.230769230769231,0.019230769230769,0.634615384646154,0.179487179476923,0.384615384615385,0.5,delta-process,cloudalchemy/ansible-blackbox-exporter,0.323443016025056,0.331082141794728,0.194474967074336,0.286445949610044,0.496138938356834,0.3
RF,0.841176470594118,0.8414629742,0.859694545470588,0.833333333335294,0.882352941176471,0.971587277682353,ico-delta,oravirt/ansible-oracle,0.273234080493112,0.279031604451027,0.261224857616867,0.294627825493216,0.281147857269194,0.07978020518968
RF,0.850980392164706,0.854744628164706,0.874400427823529,0.862745098041176,0.882352941176471,0.963729694082353,ico,oravirt/ansible-oracle,0.26302662704159,0.265355995842345,0.247177546666575,0.284038913838133,0.281147857269194,0.087026255112659
RF,0,-0.001163511429412,0.492480993611765,0,0,0.605039651370588,process,oravirt/ansible-oracle,0,0.004797280520078,0.124639369214397,0,0,0.247450331408944
RF,0,-0.012950783694118,0.370632254117647,0,0,0.341707789935294,delta,oravirt/ansible-oracle,0,0.027762954256702,0.233265402012776,0,0,0.217270533489874
RF,0.811764705894118,0.820388981788235,0.845380819982353,0.833333333335294,0.852941176470588,0.969567483741176,ico-process,oravirt/ansible-oracle,0.26271583096477,0.261377537182962,0.245078774738795,0.294627825493216,0.293933766048628,0.065996875218856
RF,0.001099505223529,-0.006457869847059,0.463086417276471,0.000554938958824,0.058823529411765,0.533756072623529,delta-process,oravirt/ansible-oracle,0.00453337617253,0.023800103873817,0.163423574478012,0.002288071943,0.242535625036333,0.266979872363825
RF,0.593939393954545,0.614880541545455,0.736830705518182,0.560606060618182,0.727272727272727,0.965654019445454,ico-delta,personium/ansible,0.300302877415856,0.308295111510476,0.120708326320613,0.327216605742336,0.410099766132362,0.098259637522332
RF,0.606060606072727,0.624763528790909,0.743895737863636,0.530303030318182,0.772727272727273,0.970902428309091,ico,personium/ansible,0.306165598555732,0.313110069401141,0.124143358464739,0.296443566102105,0.410099766132362,0.07575107280726
RF,0,0,0.5084340678,0,0,0.474677242845455,process,personium/ansible,0,0,0.002991339289886,0,0,0.070582021000429
RF,0,-0.001033057854545,0.417074931890909,0,0,0.425328127281818,delta,personium/ansible,0,0.003426265290257,0.204838284647441,0,0,0.168960450579075
RF,0.533333333345454,0.550964391554545,0.714614158027273,0.469696969709091,0.681818181818182,0.970344339581818,ico-process,personium/ansible,0.347690794949254,0.357186238779636,0.138136058092152,0.33181472255803,0.462208138868588,0.088348839394764
RF,0,0,0.5084340678,0,0,0.517955606627273,delta-process,personium/ansible,0,0,0.002991339289886,0,0,0.154762433935646
RF,0.9645238095225,0.9642332222875,0.9695006127425,0.9625000000025,0.9750000000025,0.99853587963,ico-delta,ansible-ThoTeam/nexus3-oss,0.081898159713233,0.083458521968662,0.072161511491311,0.101537328398535,0.088915594270081,0.007747630195635
RF,0.973095238095,0.97261616237,0.97654718137,0.9687500000025,0.983333333335,0.9985491071425,ico,ansible-ThoTeam/nexus3-oss,0.075543267588481,0.077696170323084,0.067569577045662,0.095645021218676,0.07357380928036,0.005860550608007
RF,0.2608134920625,0.251718738895,0.539511183455,0.33375,0.25,0.679253220765,process,ansible-ThoTeam/nexus3-oss,0.298956062750824,0.302962667928239,0.204178536959633,0.402812185387056,0.301350237785994,0.172370579904709
RF,0.3486309523825,0.3355804445275,0.5240518778475,0.450416666665,0.339583333335,0.6563217171875,delta,ansible-ThoTeam/nexus3-oss,0.310085377447427,0.325460225580737,0.265145310141392,0.425596405730224,0.312596139063239,0.193457780319859
RF,0.93619047619,0.93511224655,0.9557904411725,0.92916666667,0.9500000000025,0.9982696759275,ico-process,ansible-ThoTeam/nexus3-oss,0.176879818359922,0.178622828938365,0.099740199906579,0.18733967504071,0.17783118855386,0.007280373545895
RF,0.3294226929625,0.2497979295375,0.5523929767875,0.3856338149275,0.44375,0.621979394845,delta-process,ansible-ThoTeam/nexus3-oss,0.299335315496867,0.398991737451394,0.211499188378996,0.391327020953182,0.378550382037505,0.201317806450867
RF,0.93888888889,0.94121440851,0.95916666667,0.93333333333,0.98,0.99340350878,ico-delta,CoffeeITWorks/ansible_burp2_server,0.158113883008029,0.145067029037351,0.105442190575637,0.210818510688433,0.063245553203368,0.016709025871734
RF,0.93888888889,0.94121440851,0.95916666667,0.93333333333,0.98,0.99603508772,ico,CoffeeITWorks/ansible_burp2_server,0.158113883008029,0.145067029037351,0.105442190575637,0.210818510688433,0.063245553203368,0.008901268698688
RF,0.11336846728,-0.01856909232,0.57696637427,0.06910818713,0.34,0.50495551379,process,CoffeeITWorks/ansible_burp2_server,0.154226750106352,0.180516861123331,0.083958662073811,0.093895573300441,0.47187568984497,0.10117787150113
RF,0.09523809524,0.08060724673,0.50627192982,0.09166666667,0.16,0.52990350878,delta,CoffeeITWorks/ansible_burp2_server,0.219942959699534,0.212388502365834,0.243418086193777,0.2371708245138,0.350238014308365,0.241645382265657
RF,0.9146031746,0.9161516898,0.94527777778,0.925,0.955,0.99866666667,ico-process,CoffeeITWorks/ansible_burp2_server,0.188511026616319,0.172300489612936,0.118207418662919,0.237170824512628,0.095597535998,0.004216370203017
RF,0.1630717109,0.01834793113,0.58984283625,0.09974415205,0.46,0.47971992482,delta-process,CoffeeITWorks/ansible_burp2_server,0.173697967644761,0.155488013082907,0.052026218782317,0.106181419401629,0.499332888295307,0.111758702030025
RF,0.878666666672,0.876156609896,0.91007692308,0.926666666668,0.873333333332,0.982506493508,ico-delta,stackbuilders/sb-debian-base,0.238607068904041,0.248511576074265,0.205133339949199,0.226077666102578,0.273353657783689,0.042739976595819
RF,0.836000000004,0.829764029796,0.88874358974,0.860000000004,0.853333333332,0.979006493508,ico,stackbuilders/sb-debian-base,0.290898989721194,0.299665648753695,0.212883904426172,0.295334085775095,0.316666666668947,0.063329354288305
RF,0.194529914532,0.115433067476,0.444779054288,0.210272727272,0.293333333332,0.645504745256,process,stackbuilders/sb-debian-base,0.265989511164985,0.300963951531237,0.291308519677881,0.341309814988092,0.406201920231661,0.187763248013567
RF,0.234222222228,0.184051905264,0.46073243424,0.278333333332,0.266666666668,0.57466000666,delta,stackbuilders/sb-debian-base,0.308902877390855,0.334013997286501,0.307528895707906,0.405174859371252,0.363241578629919,0.234734721571679
RF,0.822666666672,0.81725761916,0.880743589744,0.860000000004,0.833333333332,0.981642857144,ico-process,stackbuilders/sb-debian-base,0.290707948135887,0.298773079579342,0.211351775954334,0.295334085775095,0.322748612186103,0.066523389829679
RF,0.053333333336,0.028548060216,0.510612387616,0.08,0.04,0.56777214452,delta-process,stackbuilders/sb-debian-base,0.184591641407409,0.202882869765018,0.211765018922829,0.276887462097269,0.138443731048635,0.24964170199711
RF,0.954237288137288,0.935736094110169,0.973163841808475,0.957627118645763,0.971751412430508,0.972693032015254,ico-delta,cloudalchemy/ansible-node-exporter,0.109841108694985,0.152597672494771,0.068230013645231,0.133452605913956,0.107890529041468,0.101144410202238
RF,0.960451977401695,0.946035268386441,0.974576271186441,0.954802259888136,0.985875706215254,0.981167608286441,ico,cloudalchemy/ansible-node-exporter,0.111326824825652,0.147223153302005,0.073000546643061,0.144604456122697,0.077608751980326,0.079483331513091
RF,0.37570621469322,-0.052757104416949,0.685593220344068,0.337288135591525,0.511299435028814,0.450423728813559,process,cloudalchemy/ansible-node-exporter,0.315914442837489,0.351303160423009,0.185958416921932,0.319112439248706,0.441896390896773,0.223935453812839
RF,0.273446327686441,-0.030288093883051,0.63841807909322,0.290960451983051,0.299435028247458,0.471751412428814,delta,cloudalchemy/ansible-node-exporter,0.355998388921617,0.329788267312639,0.270301276439175,0.388524594437282,0.413817454962309,0.180702233778065
RF,0.949717514125424,0.931124141064407,0.966101694915254,0.943502824859322,0.977401129944068,0.975,ico-process,cloudalchemy/ansible-node-exporter,0.130188910978325,0.176381573349857,0.091704072916696,0.162623868180256,0.100084385459988,0.085727113161674
RF,0.461581920911864,0.011264300408475,0.702542372881356,0.417796610171186,0.621468926554237,0.463370998115254,delta-process,cloudalchemy/ansible-node-exporter,0.310222609444049,0.34958959065765,0.191543277599337,0.322197085266616,0.429771511595578,0.225049350447939
RF,0.912820512823077,0.891029936017308,0.941506410257692,0.923076923076923,0.9358974359,0.979326923076923,ico-delta,cloudalchemy/ansible-prometheus,0.187304448046862,0.2354189037891,0.145104297105324,0.212520762697932,0.184219031542082,0.064896649538198
RF,0.920512820517308,0.902351586836538,0.943108974357692,0.919871794873077,0.948717948719231,0.984455128205769,ico,cloudalchemy/ansible-prometheus,0.177633173963644,0.224513199970602,0.142445199817566,0.204764556370258,0.176316898605806,0.060499663433797
RF,0.334706959711538,0.037301062086539,0.652724358976923,0.297435897434615,0.506410256411539,0.509188034186538,process,cloudalchemy/ansible-prometheus,0.312623759200843,0.270192536849779,0.192985101314507,0.319915985283364,0.469043362479158,0.195184196992268
RF,0.173717948719231,0.110328578732692,0.661858974357692,0.237179487178846,0.182692307690385,0.518803418803846,delta,cloudalchemy/ansible-prometheus,0.29069344921366,0.296762924115517,0.215585197877806,0.409708108336995,0.328825094367025,0.202458275909067
RF,0.8967948718,0.873387792411539,0.930288461538462,0.907051282051923,0.926282051284615,0.991185897436538,ico-process,cloudalchemy/ansible-prometheus,0.189168529872415,0.236194786776502,0.14707597415567,0.219956079837019,0.193616711232337,0.04904905789124
RF,0.089102564103846,0.059163617153846,0.674679487176923,0.147435897436538,0.067307692305769,0.512927350426923,delta-process,cloudalchemy/ansible-prometheus,0.215390525790878,0.201421115981185,0.157431742810077,0.351860672184518,0.169130853237481,0.219395063959744
RF,0.710052910055556,0.712323508933333,0.7752792475,0.7962962963,0.722222222222222,0.953958333333333,ico-delta,oVirt/ovirt-ansible-disaster-recovery,0.219660690256035,0.217417446737749,0.180328224392051,0.24689428936769,0.291666666666667,0.087929748236874
RF,0.7962962963,0.802557469166667,0.845972957077778,0.814814814822222,0.861111111111111,0.961782407411111,ico,oVirt/ovirt-ansible-disaster-recovery,0.231207244960828,0.222143230323014,0.17308860792784,0.22737091032436,0.282597082630219,0.07698382590267
RF,0,-0.005930672366667,0.495002939433333,0,0,0.554504572077778,process,oVirt/ovirt-ansible-disaster-recovery,0,0.0177920171,0.173400953396023,0,0,0.31556264491999
RF,0.144620811277778,0.132350253533333,0.516563786,0.155555555555556,0.138888888888889,0.628767806266667,delta,oVirt/ovirt-ansible-disaster-recovery,0.304956580955345,0.291492280728047,0.228203182191964,0.343187671366233,0.28259708263022,0.379590127256457
RF,0.732275132277778,0.734798616133333,0.793797766022222,0.833333333333333,0.722222222222222,0.963657407411111,ico-process,oVirt/ovirt-ansible-disaster-recovery,0.239149781069155,0.236928551677673,0.194996432041362,0.25,0.291666666666667,0.06439278939437
RF,0,-0.008729713344444,0.495002939433333,0,0,0.611810088066667,delta-process,oVirt/ovirt-ansible-disaster-recovery,0,0.026189140033333,0.160011264997655,0,0,0.290027683492438
RF,0.790476190478571,0.801114895821429,0.830577738342857,0.809523809521428,0.845238095242857,0.994528388285714,ico-delta,sensu/sensu-ansible,0.293061812395595,0.289987743102264,0.267727798591986,0.338783285860248,0.295726583946018,0.012117778724076
RF,0.826190476192857,0.843697505478571,0.87742038845,0.833333333328571,0.916666666671429,0.992660771078571,ico,sensu/sensu-ansible,0.207211264017403,0.181902412614076,0.140340887163779,0.284950138100368,0.169841555114141,0.009841410407887
RF,0,0,0.520536979085714,0,0,0.5078087852,process,sensu/sensu-ansible,0,0,0.008461840060071,0,0,0.136765955228035
RF,0.136047251578571,0.094822517757143,0.369716920407143,0.145832342257143,0.285714285714286,0.528865845078571,delta,sensu/sensu-ansible,0.182419476745762,0.2543338824827,0.224746560358812,0.280322023694436,0.329649979024447,0.205923866944335
RF,0.74523809525,0.767318755214286,0.8128840476,0.738095238092857,0.880952380957143,0.990424013978571,ico-process,sensu/sensu-ansible,0.191533239107386,0.17051780827193,0.134932730664474,0.290256928004447,0.200731263860024,0.01640844936093
RF,0.005102040814286,0.008932244978571,0.521083332892857,0.002645502642857,0.071428571428572,0.553253844021429,delta-process,sensu/sensu-ansible,0.019090088700394,0.033421400404546,0.008025305365727,0.009898564505376,0.267261241912424,0.122771578218341
RF,0.6576923076875,0.62492294645,0.7045955038875,0.5479166666625,0.846726190475,0.9455786143375,ico-delta,nginxinc/ansible-role-nginx,0.142700675097669,0.154102355763811,0.137213941710705,0.131968460645786,0.191265107293513,0.042793591787769
RF,0.6625,0.62964801765,0.70719967055,0.553125,0.846726190475,0.9474432021375,ico,nginxinc/ansible-role-nginx,0.135620268186054,0.147764630510985,0.134077606478764,0.122793016902428,0.191265107293513,0.044942727898186
RF,0.130184894475,0.0641471227,0.4751912190625,0.101066569075,0.3958333333375,0.5626644501875,process,nginxinc/ansible-role-nginx,0.141198209119934,0.130604959424956,0.188537550023445,0.122819248173565,0.503460248897606,0.190992573248262
RF,0.06866638795,0.0169431004625,0.3369501283625,0.038717532475,0.3125,0.4707182070375,delta,nginxinc/ansible-role-nginx,0.106472244767809,0.089785075112385,0.260105831174802,0.060515596138577,0.458062690656452,0.199316363299947
