roc_auc,std_roc_auc,pr_auc,std_pr_auc,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc,approach,name
0.9731059301385698,0.025815975828165347,0.6911946831673395,0.22818037415840406,0.7041666666666666,0.29881130240411663,0.671875,0.2620345575968941,0.6216540404040404,0.1819376426959585,0.647042054917412,0.1827755915977503,RF,NVIDIA/deepops
0.8475536037367698,0.13313036906279976,0.202188118877936,0.3041688966950629,0.09092254526030384,0.06277368078313189,0.71875,0.3408972535823661,0.15568893553247176,0.10518382904017463,0.21548438629379435,0.14626078321888455,NB,anthcourtney/ansible-role-cis-amazon-linux
0.9165313691788376,0.07991981730978504,0.3682773686837649,0.2706223782925439,0.3407635467980296,0.3228657758122075,0.71875,0.2914805954090255,0.3991708474689973,0.31332476940002835,0.4374051709046897,0.2923050954918182,LR,anthcourtney/ansible-role-cis-amazon-linux
0.9128572642460259,0.05032225436428511,0.39735914158026825,0.2774640820198497,0.537889077532541,0.3794332116123875,0.71875,0.2317562027217395,0.4966991341991342,0.2645410356708274,0.5387885848115811,0.2347556193880991,SVM,anthcourtney/ansible-role-cis-amazon-linux
0.874129252799311,0.17780979812244316,0.7112988564601468,0.3375613684538432,0.8333333333333333,0.3333333333333333,0.75,0.3535533905932738,0.7666666666666666,0.32145502536643183,0.7767919903791958,0.3219296647518368,CART,anthcourtney/ansible-role-cis-amazon-linux
0.9552015901307702,0.0922673342513266,0.7728115328940801,0.2331205050637366,0.8125,0.34798527267687634,0.59375,0.3521696146745201,0.6541666666666667,0.3307976471097298,0.6744713568638527,0.32545172629102936,RF,anthcourtney/ansible-role-cis-amazon-linux
0.7775553466530664,0.15662866895455899,0.1769237706410537,0.0674266880286162,0.1379985754985755,0.0661823308166935,0.8303571428571429,0.1993159005982526,0.228425183204595,0.0956000383153016,0.2205073616198062,0.08101701855137848,NB,snowdrop/k8s-infra
0.8561093302845071,0.1685088864687447,0.6841240937336271,0.3035202490569525,0.35566378066378074,0.2689340999785748,0.7232142857142857,0.1922582190417763,0.4189291101055806,0.26117179697274123,0.4231667545100502,0.22405411941790346,LR,snowdrop/k8s-infra
0.9316819203896972,0.12386770162978285,0.7490322104018912,0.3095437462422204,0.5763888888888888,0.3852132846766295,0.8333333333333334,0.23570226039551584,0.5892857142857143,0.2989264932636543,0.6230210807644013,0.2733158181386798,SVM,snowdrop/k8s-infra
0.8821093528622063,0.1244415287746047,0.5978713853790399,0.33778141296529085,0.7169312169312171,0.3592140607891121,0.7916666666666666,0.22438186696393767,0.6914141414141414,0.28843867227985337,0.7065913789196473,0.27798775475067605,CART,snowdrop/k8s-infra
0.9669790147009314,0.05351480153059324,0.8631065115440114,0.16848267103555115,0.7222222222222223,0.3424674446093876,0.7708333333333334,0.2329237476562281,0.6884920634920636,0.26552482530758464,0.702836039739701,0.2571642625497231,RF,snowdrop/k8s-infra
0.6597854526425956,0.2295906932545124,0.2558545212956977,0.08677082426758015,0.14978354978354974,0.1174537138589964,0.5952380952380951,0.41649656391752143,0.22738531309959886,0.1671518335574018,0.13219182631634002,0.21659097167912408,NB,aalaesar/install_nextcloud
0.6220303506017792,0.3516069457444713,0.5223225187510903,0.3985869990620671,0.24285714285714285,0.2486243329944117,0.4523809523809524,0.424584630955405,0.3138321995464853,0.31033931093882783,0.23399480047849036,0.3407157056871288,LR,aalaesar/install_nextcloud
0.6799319727891157,0.25570752655120943,0.4944212533498248,0.3271268248319477,0.3112244897959183,0.30624827346112105,0.5714285714285714,0.3316282923139076,0.31734693877551023,0.1824264800180668,0.2262640974228438,0.25620486940873666,SVM,aalaesar/install_nextcloud
0.7325484039769753,0.2431357279883477,0.4595238095238096,0.29848089498526004,0.5095238095238095,0.3849198167230709,0.5952380952380951,0.41649656391752143,0.5156462585034014,0.35380951726970344,0.44938825243892255,0.4277838931435328,CART,aalaesar/install_nextcloud
0.8619178440607013,0.1929688395065398,0.7034632034632035,0.3018219569446469,0.30442176870748305,0.14702771936429246,0.8095238095238094,0.3499271061118826,0.4380952380952381,0.2003398473139298,0.366213880858,0.2761632997547133,RF,aalaesar/install_nextcloud
0.875,0.16881943016134132,0.67,0.34,0.72,0.3655133376499413,0.8,0.2449489742783178,0.6363636363636364,0.2613801048830039,0.6216614906333081,0.29056131874780283,NB,ansible-lockdown/RHEL7-STIG
0.9888888888888888,0.022222222222222237,0.9666666666666666,0.0666666666666667,0.7,0.4,0.7,0.4,0.6666666666666666,0.3651483716701108,0.6683281572999749,0.3651540416865466,LR,ansible-lockdown/RHEL7-STIG
0.9444444444444444,0.11111111111111112,0.9285714285714284,0.14285714285714288,0.8,0.4000000000000001,0.7,0.4,0.7333333333333333,0.38873012632302,0.7341640786499875,0.38859118057415454,SVM,ansible-lockdown/RHEL7-STIG
0.9,0.1224744871391589,0.8381818181818183,0.19820683745326026,1.0,0.0,0.8,0.2449489742783178,0.8666666666666666,0.16329931618554522,0.8674974119833208,0.1622871809205201,CART,ansible-lockdown/RHEL7-STIG
1.0,0.0,1.0,0.0,0.8,0.4000000000000001,0.7,0.4,0.7333333333333333,0.38873012632302,0.7341640786499875,0.38859118057415454,RF,ansible-lockdown/RHEL7-STIG
0.920645558187372,0.07866747223695499,0.2690366132813842,0.13058785218826124,0.2565590690012511,0.1985079509313432,0.6595940393807908,0.34865227624551703,0.2701522062675658,0.14120173593614627,0.3150886717144432,0.13938251982012995,NB,redhat-openstack/infrared
0.9526991313003385,0.07399829517605283,0.7487080904089993,0.2502788074981361,0.4212363817504972,0.23950076712968035,0.7144084823474569,0.2680835836690254,0.470175735636196,0.1814130493872491,0.4975660615614004,0.1661235817551953,LR,redhat-openstack/infrared
0.9580795599750392,0.10790808247709877,0.8470553782045789,0.2493133593990165,0.8681725550801598,0.2477654817164781,0.9006588849261263,0.2418880435716233,0.8714292287695768,0.2353204681753719,0.8757029840532851,0.2308234447655788,CART,redhat-openstack/infrared
0.8347626482530405,0.12613160819105726,0.3510112279315192,0.3013855182376298,0.13292451063016025,0.19591826885098126,0.8522760646108664,0.29559038237980245,0.17245060884000973,0.15956276855814586,0.1456630365509556,0.11311169837568134,NB,PGBlitz/PGBlitz.com
0.9120710966249108,0.0847412586018547,0.6040639014801593,0.2980786344259733,0.8380042993172563,0.32832336342232404,0.4327459618208516,0.2752023196970011,0.5367902753145044,0.2706120236510916,0.5679027187841337,0.26338893706652183,LR,PGBlitz/PGBlitz.com
0.9466004767173484,0.0999893558839602,0.8435666777786617,0.2364264402167293,0.8572493072272808,0.24080470047171276,0.9005139500734215,0.1961473772792304,0.8471342976735655,0.2074503711207132,0.8548367638751451,0.1949148025292217,CART,PGBlitz/PGBlitz.com
0.9230769230769232,0.15142322834638094,0.9230769230769232,0.15491084581531506,0.8205128205128206,0.3362788986821539,0.8846153846153846,0.28781979898261084,0.8205128205128205,0.30284645669276195,0.7307692307692307,0.4213250442347432,NB,kibatic/ansible-traefik
0.8076923076923077,0.24325212770526,0.8846153846153846,0.17764623667373103,0.7820512820512819,0.3092907200465338,0.8076923076923077,0.31246301556292155,0.7666666666666665,0.2810237694116976,0.5384615384615384,0.5357072414301585,LR,kibatic/ansible-traefik
0.8846153846153846,0.2106625221173716,0.9615384615384616,0.07022084070579057,0.7692307692307693,0.2576891184902792,0.9230769230769232,0.18040060614705494,0.8051282051282049,0.1942973990817706,0.5769230769230769,0.4741856925360751,SVM,kibatic/ansible-traefik
0.8461538461538461,0.20889962483077334,0.8525641025641024,0.19102133879168387,0.8589743589743589,0.2152930208172649,0.8461538461538461,0.2307692307692308,0.8179487179487179,0.17860589504890256,0.6153846153846154,0.4452244962611625,CART,kibatic/ansible-traefik
0.8653846153846154,0.2522091740116154,0.9166666666666666,0.16666666666666669,0.7435897435897437,0.2412165092593177,0.8846153846153846,0.2106625221173716,0.7666666666666665,0.16641005886756874,0.5384615384615384,0.41424344670265417,RF,kibatic/ansible-traefik
0.8702581708640681,0.10090897241344787,0.4661528894881039,0.2139217631024188,0.4458376964810789,0.2180981554231002,0.7886574074074074,0.18872642478076251,0.5201314131389793,0.18595484299893825,0.4958217768989665,0.16717632565944907,NB,wazuh/wazuh-ansible
0.9233818346429821,0.0611462377597326,0.6383013630910098,0.16781718375897478,0.4027507691110632,0.1816216866326653,0.8674107142857143,0.20582268731017853,0.513318169186904,0.17615977830239676,0.5012716863504406,0.1638741695059141,LR,wazuh/wazuh-ansible
0.8397223033753374,0.21418933271356694,0.7043777704619328,0.25764944587666866,0.636930226636109,0.2923019377965936,0.7441798941798942,0.2329661008336237,0.6533630747892251,0.245142763395864,0.6268767097721665,0.25550403957058804,SVM,wazuh/wazuh-ansible
0.8841472897108086,0.11692761373836408,0.5868596605395803,0.24216148466398976,0.6595192457324811,0.26127210838962656,0.8225446428571429,0.23468529865419266,0.7026833911702334,0.2264452677274431,0.6890835759201658,0.2257131399157336,CART,wazuh/wazuh-ansible
0.964264138486524,0.054845026357570784,0.8205108005429981,0.21017436694791405,0.6838997671718261,0.2736107704577001,0.8062748015873016,0.2573772223809067,0.7164226020237351,0.24318667387150375,0.6987496920681323,0.25155972151464184,RF,wazuh/wazuh-ansible
0.7537695559586144,0.1155841435502334,0.5685723090444323,0.2900606079239563,0.5784322642038966,0.3196054725043025,0.5839556769884638,0.22288587992350925,0.5002765334867585,0.188973377240869,0.258559501548788,0.12532537890075526,NB,bluebanquise/bluebanquise
0.8061064912648065,0.05554963307543327,0.6713802674275695,0.2529551310255174,0.5084456701844995,0.3712376501380269,0.6400273224043717,0.2283942603455665,0.41741047749582577,0.2176248224447537,0.204580079040365,0.10667557233721964,LR,bluebanquise/bluebanquise
0.8281362940248553,0.0691672870092528,0.6849814073899424,0.23446890774265364,0.5926059862711447,0.3041720654785156,0.6402094717668488,0.2591429071964177,0.5487865863796042,0.19529059160467396,0.2773882235464413,0.1578270885615895,SVM,bluebanquise/bluebanquise
0.7918973155879329,0.1543780673675831,0.6307638302156001,0.28771951838218945,0.6447244203506292,0.29260321242900045,0.8352959034251223,0.08174329696547088,0.6891104303270259,0.2208719011612043,0.4678448033638831,0.27491657372102235,CART,bluebanquise/bluebanquise
0.9241984326823444,0.057554308299846174,0.8105210957119134,0.1857620698125236,0.6160029137446771,0.3440103943719523,0.907035965570199,0.038330981198897086,0.6768717420335358,0.27670679324445585,0.572204336932569,0.2436681327434594,RF,bluebanquise/bluebanquise
0.9545454545454546,0.12239010925305688,0.9545454545454546,0.12494259471568668,0.962121212121212,0.12239010925305692,0.6363636363636364,0.22268088570756167,0.7333333333333332,0.12870763988845638,0.5681818181818182,0.22840626411638384,NB,willshersystems/ansible-sshd
1.0,0.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.24896479886598455,0.8181818181818182,0.1659765325773231,0.7272727272727273,0.24896479886598455,LR,willshersystems/ansible-sshd
0.9545454545454546,0.14373989364401726,0.9848484848484848,0.04791329788133911,1.0,0.0,0.8409090909090909,0.2328852446809,0.8939393939393938,0.15525682978726665,0.8409090909090909,0.2328852446809,SVM,willshersystems/ansible-sshd
0.9545454545454546,0.09642365197998376,0.9696969696969696,0.06428243465332252,1.0,0.0,0.9090909090909092,0.19284730395996744,0.9393939393939392,0.128564869306645,0.9090909090909092,0.19284730395996744,CART,willshersystems/ansible-sshd
0.9545454545454546,0.14373989364401726,0.9848484848484848,0.04791329788133911,0.9772727272727272,0.10414944761263274,0.9090909090909092,0.19284730395996744,0.9318181818181818,0.14787288860562986,0.8636363636363636,0.3431742925123068,RF,willshersystems/ansible-sshd
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,NB,stackhpc/ansible-role-os-images
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,LR,stackhpc/ansible-role-os-images
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,SVM,stackhpc/ansible-role-os-images
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,CART,stackhpc/ansible-role-os-images
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,RF,stackhpc/ansible-role-os-images
0.8020969796264917,0.12991134848520505,0.21169238779891505,0.12219987404817947,0.15170994570715698,0.13602403910932506,0.6028138528138527,0.4178792722175392,0.17619607354301972,0.1109475014218406,0.16774317039230566,0.11704662410703155,NB,gluster/gdeploy
0.8553723206917737,0.13079786313500893,0.5433430677532443,0.2310603477198797,0.5863636363636364,0.3388794802168308,0.18668831168831168,0.10020762585853754,0.26705693296602384,0.1271580022753382,0.2960616660065358,0.14728126557303367,LR,gluster/gdeploy
0.942062823063684,0.10903654557561683,0.8003354571415758,0.28534185904707704,0.8129058441558442,0.29374959628627656,0.8325216450216449,0.24273280769227246,0.7953908836261778,0.2753825001549511,0.7991634262866185,0.2628114097264881,SVM,gluster/gdeploy
0.9537054596159096,0.07840570033924063,0.7785559824826249,0.2578490459116103,0.8259740259740261,0.2410965158138849,0.9172077922077922,0.14974714450105642,0.8494465130828768,0.20490578513079236,0.8535544479531813,0.19319564558641766,CART,gluster/gdeploy
0.9944378099690052,0.014941798267241674,0.9622330989812192,0.09461121186692974,0.8852813852813852,0.19284730395996752,0.9071969696969696,0.13694779921730285,0.8855644355644355,0.16243078094697233,0.8856243200331301,0.15737869254184084,RF,gluster/gdeploy
0.9276315789473684,0.1587149747607213,0.8736842105263158,0.2632631368505221,0.8421052631578947,0.3265703591050225,0.8157894736842105,0.33287133264930296,0.8070175438596491,0.3118664707830032,0.7927295883409986,0.3191284344326713,NB,caktus/tequila-django
1.0,0.0,1.0,0.0,0.9473684210526316,0.15344610249592894,0.9210526315789472,0.1823211376388292,0.912280701754386,0.14678246079545185,0.8979927462357356,0.17069078328215556,LR,caktus/tequila-django
1.0,0.0,1.0,0.0,0.8684210526315791,0.2734817064582438,0.8947368421052632,0.2605130246476753,0.8596491228070174,0.2493450947991561,0.845361167288367,0.2612646812773492,SVM,caktus/tequila-django
0.9802631578947368,0.061010647996682266,0.9578947368421052,0.12697197980857702,0.9736842105263158,0.11164843913471804,0.9736842105263158,0.11164843913471803,0.9649122807017544,0.10229740166395264,0.959197098494294,0.1189598779249408,CART,caktus/tequila-django
1.0,0.0,1.0,0.0,0.8947368421052632,0.2038412287477588,0.9473684210526316,0.15344610249592894,0.8947368421052632,0.154943173093471,0.8775912954828824,0.1801807343753612,RF,caktus/tequila-django
0.8517125069578886,0.19687249109780325,0.33159831279001456,0.2695915640107341,0.2666570115655632,0.26882476568356645,0.8235294117647058,0.29411764705882354,0.32576591831833435,0.2875447578896637,0.3385054206571062,0.2663079546851167,NB,oravirt/ansible-oracle
0.8831485620112848,0.24201204095294385,0.6256004058566429,0.3416143766269173,0.2797995502356557,0.2794196347301204,0.8529411764705882,0.3327561323230812,0.3659920520831337,0.3271164360400065,0.3864751078335872,0.31105275699200513,LR,oravirt/ansible-oracle
0.8925992623884109,0.14879750987253149,0.6709719268388792,0.3408505993298637,0.588250036856848,0.3996269981225072,0.7156862745098039,0.3824786118261012,0.6070357554786621,0.3772291214437583,0.5721315186821728,0.4133054372151764,SVM,oravirt/ansible-oracle
0.9093290765249816,0.16808672636612335,0.7264499140058992,0.342251060317372,0.7530812324929972,0.34787965050826125,0.8529411764705882,0.3327561323230812,0.7755835667600374,0.3251792136795881,0.7740404049770602,0.3285472544228619,CART,oravirt/ansible-oracle
0.981751257765225,0.03785421963635492,0.8314425770308124,0.2678479795580251,0.7941176470588235,0.3106466572108796,0.8333333333333333,0.2858309752375148,0.7862745098039216,0.2784313725490196,0.7857652057212025,0.2851583358119538,RF,oravirt/ansible-oracle
0.8250000000000001,0.17627089541790095,0.5918367346938774,0.28498449068916204,0.4346938775510205,0.3831629256228283,0.8095238095238094,0.34992710611188266,0.4833333333333334,0.3237920163334325,0.4515714402512162,0.3180963300099026,NB,mrlesmithjr/ansible-manage-lvm
0.7992063492063493,0.20315910159117864,0.6904761904761906,0.2876915707998708,0.4404761904761904,0.3692395814112101,0.7142857142857143,0.3749527559053243,0.4265306122448979,0.2261902204489373,0.3578642912432651,0.2557890674210672,LR,mrlesmithjr/ansible-manage-lvm
0.8099206349206349,0.14427536764201593,0.6952380952380953,0.27627256579733883,0.4166666666666666,0.3805801753129948,0.7619047619047619,0.3868589716493314,0.4244897959183673,0.2833282292049097,0.37035690043157216,0.3181644597461754,SVM,mrlesmithjr/ansible-manage-lvm
0.7988095238095239,0.2006526341512534,0.6111111111111113,0.3744484480027127,0.6428571428571429,0.4219058368254607,0.7619047619047619,0.3868589716493314,0.6122448979591837,0.3698891624569767,0.5742038844285594,0.4088580427326257,CART,mrlesmithjr/ansible-manage-lvm
0.8575396825396826,0.14414433326809312,0.7142857142857143,0.2916059217599021,0.5476190476190477,0.4245846309554049,0.5238095238095238,0.4312088161017817,0.4523809523809524,0.32991443953692895,0.3841566253944868,0.3883674798569235,RF,mrlesmithjr/ansible-manage-lvm
0.9821428571428572,0.0927884361197613,0.9821428571428572,0.0927884361197613,0.9821428571428572,0.0927884361197613,1.0,0.0,0.9880952380952379,0.061858957413174175,0.9642857142857144,0.1855768722395226,NB,CSCfi/ansible-role-users
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,LR,CSCfi/ansible-role-users
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,SVM,CSCfi/ansible-role-users
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,CART,CSCfi/ansible-role-users
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,RF,CSCfi/ansible-role-users
0.9245115995115996,0.08247636524093346,0.8091135716135717,0.179388400807643,0.7705128205128207,0.20281008541814527,0.7606837606837606,0.2403252538291024,0.7230972730972732,0.13790596955791606,0.6733797018163044,0.17100967299884898,NB,CSCfi/ansible-role-slurm
0.9893925518925516,0.02012685427852228,0.9769230769230772,0.04443622540702897,0.887179487179487,0.1533324757715493,0.9230769230769232,0.1723234628517603,0.889173789173789,0.14163355692606475,0.8641969522726788,0.1705565994282816,LR,CSCfi/ansible-role-slurm
0.9951923076923076,0.018551020677548453,0.991880341880342,0.03016379664106205,0.9504273504273504,0.17061507548074073,0.893162393162393,0.23108556982214998,0.9068376068376066,0.19227920016851707,0.9009938800524516,0.1943776676490328,SVM,CSCfi/ansible-role-slurm
0.9682539682539684,0.07070416822112617,0.923018648018648,0.15281663398957146,0.9470085470085468,0.13327305233862996,0.9615384615384616,0.116094681258172,0.9457061457061454,0.11043294376615133,0.9334966106364548,0.1383043810137924,CART,CSCfi/ansible-role-slurm
0.9989316239316238,0.0065859123963343865,0.9978632478632478,0.013171824792668776,0.9598290598290596,0.11200821275838173,0.9786324786324786,0.09382264273547074,0.9618233618233616,0.08916605192942931,0.9551489507947952,0.10249998184406328,RF,CSCfi/ansible-role-slurm
0.916655715540654,0.06897982379750893,0.7897301111586826,0.20707362313305894,0.7882783882783884,0.23732928359699185,0.6016483516483516,0.08617795132614355,0.6613301228685843,0.11989365979717033,0.5659616917935277,0.1587524010238411,NB,CoffeeITWorks/ansible_burp2_server
0.986344537815126,0.03202556008789648,0.9571428571428569,0.10061731664857043,0.9076923076923078,0.1817078740156572,0.8901098901098901,0.22389688528361745,0.8884226884226885,0.20178565070226606,0.8671361576565928,0.2368554372953074,LR,CoffeeITWorks/ansible_burp2_server
0.9869909502262444,0.02126000586364803,0.9634920634920634,0.06809757012494579,0.8952380952380952,0.16457610900955286,0.9587912087912088,0.07905216796669319,0.9176140099217024,0.11143622089096604,0.8958736743429611,0.13900985704672994,SVM,CoffeeITWorks/ansible_burp2_server
0.9844861021331608,0.024782772374949486,0.917948717948718,0.12851245216555554,0.917948717948718,0.12851245216555554,1.0,0.0,0.9521367521367524,0.07590975490999832,0.9420520884314226,0.09130269442752592,CART,CoffeeITWorks/ansible_burp2_server
0.9874353587588882,0.02452789619958451,0.9548076923076922,0.09484363754018524,0.917948717948718,0.12851245216555554,1.0,0.0,0.9521367521367524,0.07590975490999832,0.9420520884314226,0.09130269442752592,RF,CoffeeITWorks/ansible_burp2_server
0.8924818840579709,0.1585134834336397,0.8206521739130435,0.2420021355409601,0.4431159420289854,0.2743146067304081,0.9130434782608696,0.24011654385189696,0.5545548654244304,0.23605900827900406,0.42070383430176334,0.28185003676438325,NB,evrardjp/ansible-keepalived
0.9809782608695652,0.0822880648354713,0.9855072463768116,0.05577827651572702,0.9021739130434784,0.22408182747922067,0.9347826086956522,0.1980529038944413,0.9021739130434782,0.19835095207494194,0.8864518260819767,0.22437572146681747,LR,evrardjp/ansible-keepalived
0.9945652173913044,0.025491389999040374,0.9927536231884058,0.033988519998720525,0.8188405797101449,0.2798077474827221,0.9239130434782608,0.23236476441773854,0.847101449275362,0.2404279685592599,0.8262672817625752,0.26141756324644466,SVM,evrardjp/ansible-keepalived
0.9503623188405798,0.10993735207863883,0.9003623188405797,0.19859072113812168,0.9130434782608696,0.2163016167623087,0.9347826086956522,0.1980529038944413,0.9094202898550724,0.19568571907812715,0.8928073936642463,0.2238012216319718,CART,evrardjp/ansible-keepalived
0.9972826086956522,0.018228815033965676,0.9963768115942028,0.024305086711954246,0.9130434782608696,0.2163016167623087,0.9239130434782608,0.20766275189720432,0.9021739130434784,0.19835095207494194,0.8840559450887574,0.2273495977045323,RF,evrardjp/ansible-keepalived
0.9804444083925934,0.05688624008277025,0.5259577381743146,0.2926962997921639,0.3531099889029287,0.3498351905271578,0.6384479717813052,0.4235467269281347,0.3801395796220256,0.2846481194027155,0.4220044282409591,0.2979452711352061,NB,openstax/cnx-deploy
0.9953527514819449,0.0422369007024898,0.9730045674490121,0.11123784634091398,0.6507936507936507,0.2395020168837307,0.969135802469136,0.14873487578347805,0.7566137566137567,0.18215203067737507,0.7799963593150518,0.17138952686169265,LR,openstax/cnx-deploy
0.9984497538027224,0.009356652589067609,0.9794532627865962,0.10735381014290274,0.9007936507936508,0.23532337135789946,0.9479717813051148,0.20379339436549265,0.9149911816578484,0.21510798030501413,0.9186418570692622,0.2109688087832861,SVM,openstax/cnx-deploy
0.9831227981463464,0.07625669211299442,0.9564383693074626,0.1618613301042522,0.9735449735449736,0.13993683762368458,0.9664902998236332,0.15255986785649814,0.9657848324514992,0.1423095739696794,0.9676302989526212,0.13884504105547155,CART,openstax/cnx-deploy
1.0,0.0,1.0,0.0,0.9797178130511464,0.1213539736457553,0.9744268077601412,0.1308803595319358,0.9731922398589066,0.12243263786970995,0.974899093130276,0.11847644919945235,RF,openstax/cnx-deploy
0.8382434465827195,0.08371669914136373,0.5247719795051149,0.1538690446367606,0.4146825396825397,0.14998215229336712,0.8444444444444444,0.12272623352430292,0.5367810206519884,0.12554888529128722,0.4712199935081838,0.13242855186093794,NB,ansible/workshops
0.91231884057971,0.07343074624538336,0.7570337741579629,0.29573649252814443,0.8245614035087719,0.2481076425215956,0.9388888888888888,0.04374448818895451,0.8590704647676163,0.16949266961436926,0.8457035989090192,0.18377463701906185,LR,ansible/workshops
0.981329690346084,0.021753316780503105,0.9655073140367256,0.03300242146765004,0.9166666666666666,0.06804138174397716,0.9166666666666666,0.06804138174397716,0.9166666666666666,0.06804138174397716,0.9002732240437158,0.08142657159525138,SVM,ansible/workshops
0.959782608695652,0.032261978530449036,0.8553668159095591,0.1578834996027557,0.8974358974358975,0.145047544858779,0.9388888888888888,0.04374448818895451,0.9130434782608696,0.09392377823779513,0.9015935240394634,0.10560019182620428,CART,ansible/workshops
0.9946859903381644,0.007515144534349771,0.98,0.028284271247461818,0.9166666666666666,0.11785113019775792,0.9666666666666668,0.04714045207910316,0.9393939393939394,0.08570991287109664,0.9311593462111613,0.09735538623080647,RF,ansible/workshops
0.8106487048349046,0.142229640990038,0.3111678612901992,0.22183590151390756,0.23810683776746686,0.2515454472800599,0.6341055341055342,0.3957103805730511,0.29020134623582905,0.22041756480529354,0.23784176672729934,0.22516072036960516,NB,StackStorm/ansible-st2
0.8666432150092863,0.2006507904656437,0.6572648103837668,0.29127281890290985,0.5189618189618189,0.3273622270834664,0.6958172458172459,0.3396818705539067,0.5577041577041576,0.3014152262803365,0.5371904656005161,0.30697486294763826,LR,StackStorm/ansible-st2
0.8731267132987768,0.1259362782837338,0.520076182144383,0.2824028348528663,0.2568708424745576,0.2302705802539703,0.8104247104247104,0.2813803381477288,0.3376855640760841,0.24133382274392026,0.3263340672512356,0.20222814225295505,SVM,StackStorm/ansible-st2
0.883228322810881,0.1511203196797355,0.5921263007927123,0.34066329216800456,0.6278123267253702,0.3374325532431472,0.8290218790218791,0.2784368317312223,0.6660639145933264,0.3015470724198953,0.6580101991685319,0.2997809124987514,CART,StackStorm/ansible-st2
0.9457394543306792,0.12115855837752365,0.8467562839765937,0.2651886324994018,0.7271879021879023,0.32787794422168,0.7933719433719434,0.3246738479407599,0.7099046599046599,0.30234705988227806,0.7117261677231647,0.297007021467297,RF,StackStorm/ansible-st2
0.8194444444444444,0.33130167894101564,0.8796296296296295,0.2064212667556292,0.6666666666666666,0.4714045207910317,0.5833333333333334,0.4487637339278753,0.6111111111111112,0.4479032082388083,0.4722222222222222,0.6340395672507404,NB,naftulikay/ansible-role-degoss
0.9444444444444444,0.15713484026367724,0.9444444444444444,0.15713484026367724,0.8611111111111112,0.2791632116978025,0.8888888888888888,0.2664350846284844,0.8518518518518517,0.2539131333481868,0.7777777777777778,0.3808697000222802,LR,naftulikay/ansible-role-degoss
0.9444444444444444,0.15713484026367724,0.9444444444444444,0.15713484026367724,0.8194444444444444,0.2609485309452213,0.9444444444444444,0.15713484026367724,0.837037037037037,0.19144959975289014,0.7222222222222222,0.3424674446093876,SVM,naftulikay/ansible-role-degoss
0.8888888888888888,0.1712337223046938,0.8703703703703703,0.2045437225405048,0.8055555555555556,0.33907098932593616,0.8333333333333334,0.3333333333333333,0.7962962962962963,0.316985977196735,0.7222222222222222,0.41573970964154905,CART,naftulikay/ansible-role-degoss
0.9722222222222222,0.1145307118227128,0.9722222222222222,0.1145307118227128,0.75,0.3004626062886658,0.9166666666666666,0.25,0.7962962962962963,0.2518790834951008,0.6666666666666666,0.37267799624996495,RF,naftulikay/ansible-role-degoss
0.7083333333333334,0.3656235161413384,0.7361111111111109,0.26751889283691976,0.5,0.4564354645876385,0.5833333333333334,0.4930066485916347,0.5277777777777778,0.4606423319938056,0.3333333333333333,0.6871842709362768,NB,arillso/ansible.logrotate
0.7083333333333334,0.3796013991310125,0.7777777777777777,0.2664350846284844,0.625,0.2975595178559521,0.875,0.2975595178559521,0.6944444444444445,0.253067599420675,0.5,0.40824829046386296,LR,arillso/ansible.logrotate
0.7916666666666666,0.3200477394945253,0.8333333333333334,0.23570226039551584,0.625,0.36084391824351614,0.7916666666666666,0.3796013991310124,0.6666666666666666,0.33333333333333337,0.5,0.5400617248673217,SVM,arillso/ansible.logrotate
0.8541666666666666,0.16002386974726268,0.8055555555555555,0.22395160411940412,0.8333333333333334,0.23570226039551584,0.9166666666666666,0.1863389981249825,0.8333333333333331,0.16666666666666669,0.7083333333333334,0.3200477394945253,CART,arillso/ansible.logrotate
0.8333333333333334,0.31180478223116176,0.875,0.21650635094610965,0.625,0.414578098794425,0.7083333333333334,0.4310033513661917,0.6388888888888888,0.3957724124659725,0.4166666666666667,0.6718548123582124,RF,arillso/ansible.logrotate
0.754124423661887,0.2882842341009824,0.26137225388362906,0.2078213470554278,0.1927083333333333,0.17792386304727836,0.625,0.4841229182759271,0.2861111111111111,0.24973751652583925,0.31436212062019225,0.2869672338715272,NB,ReSearchITEng/kubeadm-playbook
